order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2017-155621,KN-16450,Standard Class,VEN03,delivered,18-12-2017 21:18,20-12-2017,12-21-17 12:28 PM,1-4-18 5:09 PM,2018-01-18
CA-2017-155642,BM-11575,Standard Class,VEN03,delivered,24-11-2017 08:05,25-11-2017,11-29-17 8:27 PM,11-30-17 5:13 PM,2017-12-08
CA-2017-155712,KD-16615,Standard Class,VEN05,delivered,28-07-2018 18:07,28-07-2018,7-30-18 10:07 AM,8-3-18 9:26 PM,2018-08-16
CA-2017-155824,KS-16300,Standard Class,VEN03,delivered,28-04-2017 20:43,28-04-2017,5-4-17 1:08 PM,5-9-17 3:52 PM,2017-05-24
CA-2017-155873,AB-10255,Standard Class,VEN05,delivered,07-02-2017 10:07,07-02-2017,2-7-17 11:24 AM,2-13-17 11:15 AM,2017-03-02
CA-2017-155880,JD-16150,Standard Class,VEN01,delivered,06-06-2018 14:09,08-06-2018,6-12-18 6:47 AM,6-18-18 6:11 PM,2018-07-16
CA-2017-155929,AI-10855,Standard Class,VEN01,delivered,26-02-2018 12:53,26-02-2018,3-8-18 9:04 PM,3-14-18 9:16 PM,2018-03-20
CA-2017-155936,JK-15730,Standard Class,VEN05,delivered,24-11-2017 21:48,28-11-2017,12-4-17 8:52 PM,12-12-17 6:48 PM,2017-12-21
CA-2017-155957,CC-12610,Standard Class,VEN02,delivered,26-04-2017 15:30,26-04-2017,4-27-17 8:06 AM,5-8-17 12:30 PM,2017-05-19
CA-2017-156139,BP-11155,Standard Class,VEN03,delivered,04-11-2017 20:27,04-11-2017,11-7-17 6:47 PM,11-21-17 10:04 PM,2017-12-05
CA-2017-156272,PW-19030,Standard Class,VEN05,delivered,16-11-2017 12:53,17-11-2017,11-17-17 6:31 PM,11-27-17 5:43 PM,2017-12-13
CA-2017-156363,ML-17395,Standard Class,VEN05,delivered,15-08-2018 23:39,17-08-2018,8-17-18 12:08 PM,8-24-18 7:04 PM,2018-08-28
CA-2017-156412,CM-12160,Standard Class,VEN03,delivered,11-05-2018 12:38,11-05-2018,5-15-18 12:00 PM,5-16-18 3:06 PM,2018-05-29
CA-2017-156664,BP-11290,Standard Class,VEN05,delivered,16-04-2018 00:18,16-04-2018,4-17-18 5:21 PM,5-5-18 1:38 PM,2018-05-16
CA-2017-156720,JM-15580,Standard Class,VEN01,delivered,10-07-2017 23:25,10-07-2017,7-11-17 6:32 PM,7-25-17 10:48 PM,2017-08-01
CA-2017-156776,JL-15505,Standard Class,VEN03,delivered,21-07-2018 08:04,21-07-2018,7-23-18 11:58 AM,7-24-18 5:17 PM,2018-07-31
CA-2017-156895,DJ-13510,Standard Class,VEN03,delivered,04-03-2017 15:23,04-03-2017,3-6-17 4:18 PM,3-22-17 11:04 AM,2017-03-31
CA-2017-156951,EB-13840,Standard Class,VEN02,shipped,16-05-2018 16:49,16-05-2018,5-22-18 6:44 PM,,2018-05-28
CA-2017-157091,DB-13405,Standard Class,VEN02,delivered,20-01-2017 19:18,24-01-2017,1-24-17 3:02 PM,1-30-17 11:51 AM,2017-02-28
CA-2017-157196,AA-10645,Standard Class,VEN03,delivered,20-11-2017 13:05,20-11-2017,11-22-17 4:52 PM,12-6-17 6:17 PM,2017-12-18
CA-2017-157350,DP-13000,Standard Class,VEN01,delivered,05-07-2018 17:46,05-07-2018,7-6-18 11:08 AM,7-11-18 6:52 PM,2018-07-30
CA-2017-157413,BW-11065,Standard Class,VEN05,delivered,12-11-2017 22:33,12-11-2017,11-14-17 3:51 PM,12-6-17 3:04 PM,2017-12-06
CA-2017-157448,LC-16885,Standard Class,VEN04,delivered,21-02-2018 00:55,21-02-2018,2-26-18 11:50 PM,3-6-18 7:03 PM,2018-03-16
CA-2017-157469,ES-14080,Standard Class,VEN05,delivered,30-09-2017 11:11,30-09-2017,10-6-17 4:55 PM,10-9-17 5:46 PM,2017-10-18
CA-2017-157483,EP-13915,Standard Class,VEN05,delivered,16-06-2017 01:38,17-06-2017,7-4-17 10:21 AM,7-5-17 3:40 PM,2017-06-29
CA-2017-157651,HA-14920,Standard Class,VEN04,delivered,26-11-2017 12:50,26-11-2017,12-1-17 4:52 PM,12-8-17 5:02 PM,2017-12-20
CA-2017-157854,DM-13345,Standard Class,VEN05,processing,03-04-2017 22:08,05-04-2017,,,2017-05-09
CA-2017-157903,AM-10705,Standard Class,VEN01,delivered,29-01-2018 13:09,29-01-2018,2-1-18 12:38 AM,3-2-18 10:15 PM,2018-02-22
CA-2017-157987,AC-10615,Standard Class,VEN05,delivered,16-03-2017 11:12,16-03-2017,3-17-17 3:34 PM,3-23-17 4:36 PM,2017-04-05
CA-2017-158036,DB-13555,Standard Class,VEN02,delivered,07-08-2018 17:57,07-08-2018,8-8-18 6:00 PM,8-9-18 3:48 PM,2018-08-15
CA-2017-158071,BD-11320,Standard Class,VEN03,delivered,14-05-2018 15:24,14-05-2018,5-15-18 2:40 PM,5-20-18 3:02 PM,2018-05-30
CA-2017-158106,CT-11995,Standard Class,VEN05,delivered,15-04-2018 20:48,15-04-2018,4-16-18 6:19 PM,4-19-18 7:09 PM,2018-05-09
CA-2017-158120,KH-16330,Standard Class,VEN04,unavailable,31-01-2018 11:31,31-01-2018,,,2018-02-16
CA-2017-158344,CC-12475,Standard Class,VEN04,delivered,11-04-2018 08:54,13-04-2018,4-17-18 12:46 PM,4-20-18 10:02 PM,2018-05-04
CA-2017-158386,BO-11425,Standard Class,VEN01,delivered,18-08-2018 00:14,18-08-2018,8-22-18 12:35 PM,8-28-18 9:51 PM,2018-08-24
CA-2017-158407,LW-16990,Standard Class,VEN05,delivered,22-02-2018 20:53,22-02-2018,2-23-18 11:19 PM,3-28-18 10:04 PM,2018-03-19
CA-2017-158673,KB-16600,Standard Class,VEN02,delivered,21-08-2018 21:55,23-08-2018,8-24-18 9:56 AM,8-31-18 7:31 AM,2018-09-13
CA-2017-158722,MA-17560,Standard Class,VEN04,delivered,10-03-2017 21:19,10-03-2017,3-14-17 5:11 PM,3-21-17 10:22 AM,2017-03-31
CA-2017-158736,TT-21460,Standard Class,VEN03,delivered,05-03-2017 17:16,05-03-2017,3-7-17 6:07 PM,3-10-17 6:05 AM,2017-04-03
CA-2017-158743,IG-15085,Standard Class,VEN02,delivered,04-04-2018 14:36,04-04-2018,4-10-18 6:31 PM,4-16-18 5:07 PM,2018-04-26
CA-2017-158953,ML-18040,Standard Class,VEN01,delivered,17-01-2018 11:26,18-01-2018,1-23-18 10:23 PM,2-5-18 4:57 PM,2018-02-21
CA-2017-159100,VP-21760,Standard Class,VEN03,delivered,03-07-2018 14:25,05-07-2018,7-5-18 10:24 AM,7-10-18 1:23 PM,2018-08-03
CA-2017-159135,KM-16375,Standard Class,VEN04,delivered,12-04-2018 07:28,13-04-2018,4-17-18 5:03 PM,4-20-18 6:36 PM,2018-05-15
CA-2017-159282,GH-14410,Standard Class,VEN05,delivered,12-03-2018 10:34,13-03-2018,3-15-18 3:12 AM,4-3-18 5:38 PM,2018-03-28
CA-2017-159352,KB-16585,Standard Class,VEN02,delivered,04-01-2018 13:23,04-01-2018,1-10-18 5:22 PM,1-18-18 6:09 PM,2018-02-01
CA-2017-159457,RD-19480,Standard Class,VEN01,delivered,10-03-2017 08:35,10-03-2017,3-13-17 7:17 AM,3-20-17 9:04 AM,2017-04-11
CA-2017-159506,JR-16210,Standard Class,VEN01,delivered,19-05-2017 18:35,23-05-2017,5-23-17 10:19 AM,5-31-17 9:44 AM,2017-06-12
CA-2017-159597,MC-17590,Standard Class,VEN03,delivered,21-03-2018 22:05,21-03-2018,3-24-18 1:08 AM,3-31-18 1:38 PM,2018-04-13
CA-2017-159667,PM-19135,Standard Class,VEN01,delivered,12-08-2018 16:21,14-08-2018,8-14-18 12:47 PM,8-15-18 6:44 PM,2018-08-20
CA-2017-159688,AB-10060,Standard Class,VEN02,delivered,05-05-2017 14:13,05-05-2017,5-9-17 8:18 AM,5-15-17 3:41 PM,2017-05-31
CA-2017-159793,SV-20365,Standard Class,VEN04,delivered,26-09-2017 11:17,26-09-2017,9-27-17 5:19 PM,10-6-17 8:52 PM,2017-10-23
CA-2017-159884,JF-15490,Standard Class,VEN05,delivered,11-03-2018 18:14,11-03-2018,3-13-18 7:44 PM,3-20-18 9:32 PM,2018-04-03
CA-2017-159954,SS-20410,Standard Class,VEN05,delivered,07-05-2018 10:51,07-05-2018,5-8-18 2:55 PM,5-9-18 8:06 PM,2018-05-18
CA-2017-160017,SP-20860,Standard Class,VEN01,delivered,19-01-2018 23:31,19-01-2018,1-24-18 12:19 PM,1-31-18 2:28 PM,2018-02-15
CA-2017-160087,EN-13780,Standard Class,VEN03,delivered,21-03-2018 19:32,21-03-2018,3-22-18 7:48 PM,3-28-18 6:56 PM,2018-04-13
CA-2017-160122,RD-19930,Standard Class,VEN05,delivered,05-03-2018 14:04,05-03-2018,3-6-18 8:34 PM,3-15-18 4:43 PM,2018-03-21
CA-2017-160395,KL-16555,Standard Class,VEN03,delivered,08-05-2018 19:59,08-05-2018,5-9-18 4:36 PM,5-10-18 5:45 PM,2018-05-21
CA-2017-160423,PS-19045,Standard Class,VEN05,delivered,25-06-2018 21:38,25-06-2018,7-5-18 2:02 PM,7-11-18 6:21 PM,2018-08-02
CA-2017-160514,DB-13120,Standard Class,VEN02,delivered,18-08-2018 21:19,18-08-2018,8-20-18 2:13 PM,8-23-18 1:03 AM,2018-08-28
CA-2017-160633,BS-11380,Standard Class,VEN04,delivered,03-04-2017 15:54,04-04-2017,4-4-17 1:37 PM,4-17-17 10:14 AM,2017-05-03
CA-2017-160661,SA-20830,Standard Class,VEN03,delivered,31-07-2018 15:48,31-07-2018,8-2-18 3:29 PM,8-6-18 9:46 PM,2018-08-15
CA-2017-160724,YS-21880,Standard Class,VEN02,delivered,22-07-2018 22:09,23-07-2018,7-24-18 3:19 PM,8-4-18 4:46 PM,2018-08-27
CA-2017-160885,JK-16090,Standard Class,VEN01,delivered,04-05-2017 09:02,04-05-2017,5-5-17 2:49 PM,5-9-17 3:34 PM,2017-05-25
CA-2017-160934,TT-21460,Standard Class,VEN02,delivered,27-07-2017 22:35,27-07-2017,8-3-17 5:33 PM,8-9-17 10:03 PM,2017-08-18
CA-2017-160962,MC-17605,Standard Class,VEN04,delivered,04-09-2017 15:17,05-09-2017,9-6-17 8:17 PM,9-20-17 10:24 PM,2017-10-03
CA-2017-161088,MH-18115,Standard Class,VEN04,delivered,27-05-2017 17:37,30-05-2017,5-31-17 3:13 AM,6-5-17 5:27 PM,2017-06-19
CA-2017-161130,BF-11275,Standard Class,VEN01,delivered,10-08-2017 13:43,11-08-2017,8-11-17 7:39 PM,8-16-17 6:44 PM,2017-08-30
CA-2017-161333,JL-15835,Standard Class,VEN05,delivered,22-03-2018 12:57,22-03-2018,3-23-18 1:55 AM,4-3-18 9:42 AM,2018-04-19
CA-2017-161340,AM-10360,Standard Class,VEN05,delivered,18-01-2018 18:22,18-01-2018,1-19-18 6:22 PM,2-5-18 5:14 PM,2018-02-14
CA-2017-161410,CC-12220,Standard Class,VEN04,delivered,04-02-2018 17:48,06-02-2018,2-6-18 7:19 PM,2-8-18 3:58 PM,2018-03-01
CA-2017-161480,RA-19285,Standard Class,VEN02,delivered,19-08-2017 15:20,19-08-2017,8-21-17 9:17 PM,8-25-17 6:36 PM,2017-09-01
CA-2017-161557,AG-10900,Standard Class,VEN02,delivered,19-08-2018 11:28,20-08-2018,8-21-18 12:36 PM,8-23-18 6:41 PM,2018-08-31
CA-2017-161592,CS-12175,Standard Class,VEN05,delivered,06-03-2017 18:25,08-03-2017,3-9-17 5:36 AM,3-17-17 1:48 PM,2017-03-30
CA-2017-161809,TH-21100,Standard Class,VEN05,delivered,05-08-2018 20:00,05-08-2018,8-7-18 10:04 AM,8-14-18 12:36 AM,2018-08-23
CA-2017-161823,AG-10300,Standard Class,VEN04,delivered,24-11-2017 15:42,25-11-2017,11-27-17 5:22 PM,12-4-17 6:26 PM,2017-12-19
CA-2017-161893,HP-14815,Standard Class,VEN05,delivered,09-06-2017 13:14,10-06-2017,6-12-17 2:19 PM,6-19-17 1:55 PM,2017-07-11
CA-2017-161970,PB-19105,Standard Class,VEN05,delivered,18-08-2017 22:28,18-08-2017,8-24-17 7:25 PM,9-4-17 6:35 PM,2017-09-14
CA-2017-161984,SJ-20125,Standard Class,VEN03,delivered,25-01-2018 12:18,26-01-2018,1-26-18 8:58 PM,1-28-18 12:47 PM,2018-02-09
CA-2017-162015,KB-16240,Standard Class,VEN05,delivered,06-03-2017 16:08,06-03-2017,3-8-17 1:03 PM,3-15-17 10:53 AM,2017-03-30
CA-2017-162033,EM-14200,Standard Class,VEN01,delivered,08-08-2017 20:42,08-08-2017,8-10-17 7:07 PM,8-16-17 8:03 PM,2017-08-30
CA-2017-162075,TT-21220,Standard Class,VEN03,delivered,28-04-2018 13:50,01-05-2018,5-2-18 3:15 PM,6-4-18 6:48 PM,2018-05-25
CA-2017-162173,OT-18730,Standard Class,VEN03,delivered,24-11-2017 00:16,25-11-2017,12-7-17 10:37 PM,12-11-17 8:37 PM,2017-12-22
CA-2017-162481,CT-11995,Standard Class,VEN02,delivered,11-12-2017 16:18,11-12-2017,12-12-17 7:57 PM,1-3-18 4:55 PM,2018-01-10
CA-2017-162691,AS-10045,Standard Class,VEN01,delivered,29-03-2018 17:48,29-03-2018,4-2-18 6:05 PM,4-6-18 9:48 PM,2018-04-20
CA-2017-162880,GD-14590,Standard Class,VEN05,delivered,09-04-2018 15:36,09-04-2018,4-10-18 10:11 PM,5-12-18 12:28 AM,2018-05-07
CA-2017-162936,CM-12160,Standard Class,VEN01,delivered,24-09-2017 08:07,24-09-2017,9-27-17 8:08 PM,10-3-17 7:17 PM,2017-10-23
CA-2017-162978,LW-16990,Standard Class,VEN03,delivered,06-02-2018 18:54,06-02-2018,2-7-18 11:27 PM,2-16-18 5:27 PM,2018-03-08
CA-2017-163020,MO-17800,Standard Class,VEN02,delivered,24-02-2018 17:10,24-02-2018,2-27-18 4:38 PM,3-19-18 11:32 PM,2018-03-16
CA-2017-163097,SF-20200,Standard Class,VEN01,delivered,23-02-2017 14:53,23-02-2017,2-24-17 3:20 PM,3-6-17 9:34 AM,2017-03-21
CA-2017-163209,MK-18160,Standard Class,VEN04,delivered,14-03-2018 14:16,14-03-2018,3-19-18 5:39 PM,4-9-18 4:41 PM,2018-04-03
CA-2017-163265,JS-16030,Standard Class,VEN02,delivered,01-01-2018 11:03,01-01-2018,1-2-18 4:55 PM,1-8-18 7:59 PM,2018-01-18
CA-2017-163405,BN-11515,Standard Class,VEN05,delivered,27-11-2017 11:07,27-11-2017,11-29-17 12:07 AM,12-5-17 8:40 PM,2017-12-29
CA-2017-163531,SC-20725,Standard Class,VEN04,delivered,29-06-2018 07:14,29-06-2018,7-2-18 10:58 PM,7-6-18 6:58 PM,2018-07-27
CA-2017-163629,RA-19885,Standard Class,VEN04,delivered,09-05-2018 19:36,10-05-2018,5-11-18 3:03 PM,5-24-18 9:59 PM,2018-06-12
CA-2017-163671,DP-13105,Standard Class,VEN02,delivered,12-04-2017 12:37,13-04-2017,4-18-17 5:00 PM,6-27-17 2:43 PM,2017-05-23
CA-2017-163818,PS-18970,Standard Class,VEN02,delivered,11-05-2018 10:19,11-05-2018,5-12-18 8:39 AM,5-17-18 6:46 PM,2018-05-30
CA-2017-163860,LO-17170,Standard Class,VEN03,delivered,21-10-2017 18:47,21-10-2017,10-23-17 7:19 PM,10-30-17 6:47 PM,2017-11-17
CA-2017-163902,MY-17380,Standard Class,VEN02,delivered,12-02-2018 14:44,15-02-2018,2-21-18 10:29 AM,3-1-18 10:38 PM,2018-03-09
CA-2017-164000,AH-10030,Standard Class,VEN03,delivered,22-11-2017 22:30,22-11-2017,11-23-17 1:41 PM,11-24-17 8:15 PM,2017-12-04
CA-2017-164028,JL-15835,Standard Class,VEN05,delivered,06-08-2018 22:25,06-08-2018,8-8-18 3:01 PM,8-15-18 8:38 PM,2018-08-27
CA-2017-164042,KL-16645,Standard Class,VEN04,delivered,03-11-2017 18:34,03-11-2017,11-6-17 8:51 PM,11-9-17 5:48 PM,2017-11-16
CA-2017-164049,KH-16630,Standard Class,VEN03,delivered,16-08-2018 13:09,16-08-2018,8-16-18 1:41 PM,8-22-18 7:20 PM,2018-09-06
CA-2017-164112,ND-18460,Standard Class,VEN04,delivered,04-11-2017 19:27,04-11-2017,11-10-17 10:09 PM,11-14-17 4:14 PM,2017-12-06
CA-2017-164168,LS-16975,Standard Class,VEN01,delivered,09-08-2018 14:20,09-08-2018,8-21-18 3:00 PM,8-24-18 2:44 PM,2018-08-23
CA-2017-164364,CS-12355,Standard Class,VEN04,delivered,06-02-2018 14:49,08-02-2018,2-19-18 7:12 PM,3-6-18 5:16 PM,2018-03-22
CA-2017-164756,SS-20140,Standard Class,VEN04,delivered,23-02-2018 12:58,23-02-2018,2-27-18 1:27 PM,3-5-18 2:13 PM,2018-03-21
CA-2017-164826,JF-15415,Standard Class,VEN03,delivered,01-07-2018 21:04,01-07-2018,7-6-18 9:58 AM,7-23-18 10:28 PM,2018-07-31
CA-2017-164917,MK-17905,Standard Class,VEN05,delivered,18-01-2018 02:11,18-01-2018,1-19-18 4:42 PM,1-30-18 7:19 PM,2018-02-19
CA-2017-164959,KN-16390,Standard Class,VEN04,delivered,04-04-2018 14:23,04-04-2018,4-5-18 10:37 PM,4-18-18 9:06 PM,2018-04-25
CA-2017-165029,AH-10075,Standard Class,VEN01,delivered,13-02-2018 19:06,14-02-2018,2-15-18 8:53 PM,3-19-18 12:29 PM,2018-03-14
CA-2017-165323,SR-20740,Standard Class,VEN04,delivered,11-04-2017 16:21,12-04-2017,4-13-17 10:41 AM,5-6-17 10:37 AM,2017-05-11
CA-2017-165491,HW-14935,Standard Class,VEN05,delivered,07-11-2017 08:28,07-11-2017,11-7-17 7:14 PM,11-16-17 6:04 PM,2017-11-28
CA-2017-165687,CS-12355,Standard Class,VEN05,delivered,14-04-2018 16:11,17-04-2018,4-30-18 1:44 PM,5-7-18 8:49 PM,2018-05-25
CA-2017-165715,BG-11035,Standard Class,VEN04,delivered,29-01-2018 22:49,29-01-2018,1-30-18 7:37 PM,2-1-18 5:54 PM,2018-02-16
CA-2017-165757,PL-18925,Standard Class,VEN02,delivered,14-07-2018 19:44,17-07-2018,7-17-18 2:28 PM,8-1-18 5:41 PM,2018-08-02
CA-2017-165841,DB-13210,Standard Class,VEN03,delivered,13-07-2017 15:52,13-07-2017,7-19-17 6:27 PM,7-27-17 3:36 PM,2017-08-02
CA-2017-165904,HR-14770,Standard Class,VEN02,delivered,29-01-2018 01:05,29-01-2018,2-2-18 12:46 AM,2-16-18 12:03 AM,2018-03-09
CA-2017-166093,RW-19540,Standard Class,VEN02,delivered,24-02-2018 12:43,24-02-2018,2-27-18 10:36 PM,3-8-18 9:18 PM,2018-03-16
CA-2017-166128,LW-17215,Standard Class,VEN03,delivered,30-01-2017 20:26,30-01-2017,1-31-17 9:39 AM,2-13-17 5:19 PM,2017-03-09
CA-2017-166142,MM-17260,Standard Class,VEN01,delivered,25-04-2017 21:15,25-04-2017,4-26-17 3:28 PM,5-6-17 9:24 AM,2017-05-19
CA-2017-166296,KF-16285,Standard Class,VEN02,delivered,02-11-2017 09:54,02-11-2017,11-6-17 5:49 PM,11-9-17 8:15 PM,2017-11-27
CA-2017-166317,JE-15610,Standard Class,VEN03,delivered,15-04-2018 21:23,15-04-2018,4-19-18 11:58 AM,4-20-18 8:47 PM,2018-05-02
CA-2017-166415,ME-17725,Standard Class,VEN04,delivered,31-05-2017 21:12,31-05-2017,6-1-17 10:49 AM,6-22-17 5:25 PM,2017-06-27
CA-2017-166436,TS-21370,Standard Class,VEN03,delivered,06-01-2018 20:12,09-01-2018,1-9-18 5:44 PM,1-24-18 7:34 PM,2018-02-02
CA-2017-166695,CC-12430,Standard Class,VEN01,delivered,11-05-2018 14:43,15-05-2018,5-15-18 11:28 AM,5-21-18 12:42 PM,2018-05-28
CA-2017-166709,HL-15040,Standard Class,VEN03,delivered,22-02-2018 00:06,22-02-2018,2-22-18 10:12 PM,3-8-18 12:12 PM,2018-03-20
CA-2017-166849,SJ-20125,Standard Class,VEN01,delivered,06-01-2018 16:36,06-01-2018,1-10-18 8:51 PM,2-6-18 8:46 PM,2018-02-09
CA-2017-166856,TS-21505,Standard Class,VEN05,delivered,13-10-2017 10:22,13-10-2017,10-17-17 1:48 PM,10-24-17 7:13 PM,2017-11-08
CA-2017-166919,AH-10210,Standard Class,VEN03,delivered,21-04-2018 23:25,24-04-2018,4-23-18 9:11 PM,4-28-18 1:44 PM,2018-05-18
CA-2017-166926,SO-20335,Standard Class,VEN01,delivered,26-08-2017 01:25,29-08-2017,8-30-17 9:13 PM,9-1-17 7:25 PM,2017-09-20
CA-2017-166933,MG-17890,Standard Class,VEN05,delivered,15-05-2018 12:47,16-05-2018,5-16-18 1:52 PM,5-19-18 4:48 PM,2018-06-01
CA-2017-167003,VS-21820,Standard Class,VEN01,delivered,26-02-2018 16:44,26-02-2018,2-27-18 11:33 PM,3-16-18 3:38 PM,2018-03-21
CA-2017-167080,LC-16930,Standard Class,VEN01,delivered,28-04-2017 21:01,28-04-2017,5-2-17 6:47 PM,5-16-17 1:58 PM,2017-06-05
CA-2017-167150,BP-11185,Standard Class,VEN03,shipped,19-04-2017 15:11,19-04-2017,4-20-17 2:33 PM,,2017-05-17
CA-2017-167542,KD-16495,Standard Class,VEN04,delivered,07-01-2018 10:58,09-01-2018,1-9-18 6:29 PM,1-17-18 7:08 PM,2018-02-01
CA-2017-167626,MY-18295,Standard Class,VEN04,delivered,09-12-2017 22:28,09-12-2017,12-13-17 10:28 PM,12-24-17 12:16 PM,2018-01-04
CA-2017-167640,FC-14245,Standard Class,VEN05,delivered,11-12-2017 09:10,11-12-2017,12-16-17 1:07 AM,12-19-17 7:58 PM,2018-01-02
CA-2017-167661,MP-18175,Standard Class,VEN01,delivered,21-06-2018 14:31,21-06-2018,6-29-18 3:24 PM,7-6-18 6:44 PM,2018-07-31
CA-2017-167703,MC-17575,Standard Class,VEN04,delivered,24-10-2017 19:28,24-10-2017,10-25-17 8:27 PM,10-30-17 8:34 PM,2017-11-13
CA-2017-167871,AF-10870,Standard Class,VEN04,delivered,29-08-2017 13:49,29-08-2017,8-30-17 8:02 PM,9-1-17 6:55 PM,2017-09-12
CA-2017-167899,JG-15805,Standard Class,VEN02,delivered,23-03-2018 16:49,27-03-2018,3-27-18 8:12 PM,3-28-18 9:27 PM,2018-04-05
CA-2017-168102,CP-12340,Standard Class,VEN05,delivered,11-07-2018 18:01,12-07-2018,7-23-18 10:37 AM,7-23-18 11:27 PM,2018-07-19
CA-2017-168172,SH-20395,Standard Class,VEN03,delivered,31-01-2018 15:55,31-01-2018,2-5-18 6:47 PM,2-9-18 7:23 PM,2018-02-23
CA-2017-168179,JB-16000,Standard Class,VEN01,delivered,12-09-2017 13:54,12-09-2017,9-12-17 7:25 PM,9-13-17 5:02 PM,2017-09-22
CA-2017-168389,DV-13045,Standard Class,VEN04,delivered,13-07-2018 12:01,13-07-2018,7-13-18 2:52 PM,7-23-18 9:59 PM,2018-08-01
CA-2017-168403,DK-12835,Standard Class,VEN01,delivered,26-06-2018 09:21,26-06-2018,6-26-18 2:30 PM,6-27-18 10:22 PM,2018-07-11
CA-2017-168641,KA-16525,Standard Class,VEN02,delivered,12-08-2018 15:54,13-08-2018,8-14-18 3:25 PM,8-22-18 10:04 PM,2018-08-20
CA-2017-168655,ML-18040,Standard Class,VEN03,delivered,10-08-2018 12:48,10-08-2018,8-13-18 2:24 PM,8-21-18 4:39 PM,2018-08-31
CA-2017-168739,HZ-14950,Standard Class,VEN05,delivered,07-03-2018 22:26,07-03-2018,3-8-18 6:42 PM,3-22-18 11:58 PM,2018-03-23
CA-2017-168858,JD-16150,Standard Class,VEN01,delivered,14-01-2018 16:43,16-01-2018,1-17-18 12:53 PM,1-30-18 12:35 AM,2018-02-09
CA-2017-168900,SH-20395,Standard Class,VEN03,delivered,01-07-2018 13:48,05-07-2018,7-3-18 3:45 PM,7-11-18 5:48 PM,2018-07-17
CA-2017-169005,BG-11035,Standard Class,VEN03,delivered,02-04-2018 10:40,03-04-2018,4-4-18 7:28 PM,4-9-18 5:31 PM,2018-04-26
CA-2017-169012,BF-11275,Standard Class,VEN02,delivered,04-01-2018 00:48,05-01-2018,1-8-18 6:14 PM,1-10-18 11:10 PM,2018-01-30
CA-2017-169054,MO-17800,Standard Class,VEN03,delivered,24-04-2017 18:32,24-04-2017,4-25-17 11:34 AM,5-11-17 2:09 PM,2017-05-15
CA-2017-169124,MB-17305,Standard Class,VEN04,delivered,13-03-2018 19:58,13-03-2018,3-15-18 4:22 PM,3-21-18 3:56 PM,2018-03-23
CA-2017-169285,RW-19690,Standard Class,VEN02,delivered,29-08-2017 21:15,29-08-2017,8-31-17 12:15 PM,9-1-17 7:13 PM,2017-09-11
CA-2017-169404,NC-18625,Standard Class,VEN03,delivered,30-03-2018 21:57,30-03-2018,4-4-18 7:48 PM,4-12-18 10:22 PM,2018-04-18
CA-2017-169411,AC-10615,Standard Class,VEN05,delivered,27-05-2018 17:10,27-05-2018,5-28-18 2:30 PM,5-29-18 7:27 PM,2018-06-20
CA-2017-169439,LC-17140,Standard Class,VEN03,delivered,24-02-2018 15:50,24-02-2018,2-26-18 9:13 PM,4-3-18 9:08 PM,2018-03-21
CA-2017-169474,JF-15355,Standard Class,VEN01,delivered,07-08-2018 22:46,07-08-2018,8-8-18 8:53 AM,8-15-18 7:32 PM,2018-08-21
CA-2017-169810,RB-19360,Standard Class,VEN01,delivered,02-01-2018 21:30,04-01-2018,1-9-18 8:39 PM,1-11-18 6:53 PM,2018-01-18
CA-2017-169817,EB-13870,Standard Class,VEN03,shipped,29-07-2017 19:08,29-07-2017,7-31-17 8:07 PM,,2017-08-30
CA-2017-169859,MP-18175,Standard Class,VEN04,delivered,20-04-2017 13:07,20-04-2017,4-20-17 3:44 PM,4-26-17 8:56 AM,2017-05-12
CA-2017-169901,CC-12550,Standard Class,VEN04,delivered,14-05-2017 21:45,14-05-2017,5-17-17 3:33 PM,5-25-17 2:22 PM,2017-06-06
CA-2017-169978,HG-15025,Standard Class,VEN03,delivered,11-04-2018 18:52,11-04-2018,4-12-18 8:28 PM,5-14-18 7:28 PM,2018-05-11
CA-2017-169999,JS-15685,Standard Class,VEN05,delivered,24-11-2017 12:48,24-11-2017,11-27-17 3:23 PM,12-2-17 1:22 PM,2017-12-14
US-2014-100279,SW-20275,Standard Class,VEN02,delivered,10-10-2017 21:08,11-10-2017,10-11-17 11:28 AM,10-13-17 10:32 PM,2017-10-23
US-2014-100853,JB-15400,Standard Class,VEN05,delivered,10-05-2017 12:11,10-05-2017,5-18-17 12:54 PM,5-24-17 11:05 AM,2017-06-01
US-2014-102071,PG-18820,Standard Class,VEN01,delivered,23-01-2018 01:38,23-01-2018,1-23-18 8:24 PM,2-5-18 10:24 PM,2018-03-01
US-2014-102631,EB-13840,Standard Class,VEN03,delivered,21-01-2018 09:11,23-01-2018,1-23-18 6:51 PM,2-7-18 11:34 PM,2018-03-02
US-2014-103338,RB-19435,Standard Class,VEN01,delivered,03-06-2018 16:51,04-06-2018,6-5-18 1:52 PM,6-12-18 9:05 PM,2018-07-13
US-2014-103905,AW-10930,Standard Class,VEN02,delivered,29-11-2017 16:42,29-11-2017,11-30-17 4:39 PM,12-13-17 7:36 PM,2017-12-26
